3999.922000 -0.000384 
3998.990000 0.000246 
3998.058000 0.000101 
3997.126000 0.000062 
3996.194000 -0.000208 
3995.262000 0.000225 
3994.330000 0.000190 
3993.398000 0.000335 
3992.466000 0.000181 
3991.534000 0.000005 
3990.602000 0.000099 
3989.670000 0.000739 
3988.739000 0.000608 
3987.807000 0.000571 
3986.875000 0.000289 
3985.943000 0.000097 
3985.011000 -0.000316 
3984.079000 -0.000467 
3983.147000 -0.000364 
3982.215000 0.000275 
3981.283000 0.000094 
3980.351000 -0.000067 
3979.419000 -0.000163 
3978.487000 -0.000127 
3977.555000 -0.000255 
3976.623000 -0.000030 
3975.691000 -0.000055 
3974.759000 -0.000297 
3973.827000 -0.000843 
3972.895000 -0.000685 
3971.963000 -0.000393 
3971.031000 -0.000367 
3970.100000 -0.000483 
3969.167000 -0.000028 
3968.236000 0.000041 
3967.304000 -0.000569 
3966.372000 -0.001337 
3965.440000 -0.001668 
3964.508000 -0.001723 
3963.576000 -0.001452 
3962.644000 -0.001110 
3961.712000 -0.000641 
3960.780000 -0.000321 
3959.848000 -0.000292 
3958.916000 -0.000243 
3957.984000 -0.000092 
3957.052000 -0.000417 
3956.120000 -0.000589 
3955.188000 -0.000593 
3954.256000 -0.000747 
3953.324000 -0.000813 
3952.393000 -0.000787 
3951.460000 -0.001338 
3950.529000 -0.001920 
3949.597000 -0.001916 
3948.665000 -0.001443 
3947.733000 -0.000852 
3946.801000 -0.000984 
3945.869000 -0.001130 
3944.937000 -0.001272 
3944.005000 -0.001256 
3943.073000 -0.000766 
3942.141000 -0.000161 
3941.209000 0.000223 
3940.277000 0.000090 
3939.345000 -0.000634 
3938.413000 -0.000879 
3937.481000 -0.000662 
3936.549000 -0.000659 
3935.617000 -0.001321 
3934.686000 -0.001220 
3933.754000 -0.001370 
3932.822000 -0.001591 
3931.890000 -0.001961 
3930.958000 -0.001908 
3930.026000 -0.001593 
3929.094000 -0.001196 
3928.162000 -0.001075 
3927.230000 -0.000720 
3926.298000 -0.000718 
3925.366000 -0.000170 
3924.434000 -0.000091 
3923.502000 -0.000406 
3922.570000 -0.000731 
3921.638000 -0.000318 
3920.706000 -0.000909 
3919.774000 -0.001461 
3918.842000 -0.001433 
3917.910000 -0.000896 
3916.979000 -0.000623 
3916.047000 -0.000420 
3915.115000 -0.000903 
3914.183000 -0.000846 
3913.251000 -0.000991 
3912.319000 -0.000775 
3911.387000 -0.000487 
3910.455000 0.000071 
3909.523000 -0.000374 
3908.591000 -0.000967 
3907.659000 -0.002272 
3906.727000 -0.002353 
3905.795000 -0.002775 
3904.863000 -0.002761 
3903.931000 -0.001805 
3902.999000 -0.001612 
3902.067000 -0.001661 
3901.135000 -0.000902 
3900.203000 -0.000624 
3899.271000 0.000560 
3898.340000 0.000563 
3897.407000 0.000262 
3896.476000 -0.000291 
3895.544000 -0.000180 
3894.612000 -0.000974 
3893.680000 -0.001118 
3892.748000 -0.001483 
3891.816000 -0.001006 
3890.884000 -0.000820 
3889.952000 -0.000915 
3889.020000 -0.002179 
3888.088000 -0.001949 
3887.156000 -0.001624 
3886.224000 -0.000309 
3885.292000 0.000127 
3884.360000 -0.000630 
3883.428000 -0.001387 
3882.496000 -0.000438 
3881.564000 -0.000709 
3880.633000 -0.000855 
3879.700000 -0.000839 
3878.769000 -0.000049 
3877.837000 0.000136 
3876.905000 0.000132 
3875.973000 -0.000599 
3875.041000 -0.000293 
3874.109000 -0.000793 
3873.177000 -0.001848 
3872.245000 -0.002608 
3871.313000 -0.001241 
3870.381000 -0.000679 
3869.449000 -0.000302 
3868.517000 -0.001494 
3867.585000 -0.001587 
3866.653000 -0.001071 
3865.721000 -0.000780 
3864.789000 -0.001598 
3863.857000 -0.000744 
3862.926000 -0.000403 
3861.994000 0.000038 
3861.062000 -0.000634 
3860.130000 -0.000840 
3859.198000 -0.001268 
3858.266000 -0.001837 
3857.334000 -0.004928 
3856.402000 -0.006248 
3855.470000 -0.006153 
3854.538000 -0.004258 
3853.606000 -0.002524 
3852.674000 -0.000858 
3851.742000 -0.000193 
3850.810000 0.000228 
3849.878000 -0.000416 
3848.946000 -0.000271 
3848.014000 -0.000911 
3847.082000 -0.000924 
3846.150000 -0.001457 
3845.219000 -0.001386 
3844.287000 -0.001658 
3843.354000 -0.001081 
3842.423000 -0.002137 
3841.491000 -0.002558 
3840.559000 -0.002901 
3839.627000 -0.002117 
3838.695000 -0.002124 
3837.763000 -0.000837 
3836.831000 -0.000722 
3835.899000 -0.000512 
3834.967000 -0.000868 
3834.035000 -0.000332 
3833.103000 -0.000075 
3832.171000 0.001100 
3831.239000 0.000953 
3830.307000 0.000465 
3829.375000 -0.001117 
3828.443000 -0.001141 
3827.511000 -0.000857 
3826.580000 -0.000109 
3825.647000 -0.000901 
3824.716000 -0.001552 
3823.784000 -0.003006 
3822.852000 -0.002405 
3821.920000 -0.001919 
3820.988000 -0.000615 
3820.056000 -0.000737 
3819.124000 -0.000859 
3818.192000 -0.001754 
3817.260000 -0.000921 
3816.328000 0.000082 
3815.396000 0.001380 
3814.464000 0.000968 
3813.532000 0.001146 
3812.600000 0.000580 
3811.668000 0.000533 
3810.736000 -0.000535 
3809.804000 -0.000929 
3808.873000 -0.001616 
3807.940000 -0.000784 
3807.009000 -0.000577 
3806.077000 -0.000405 
3805.145000 -0.001888 
3804.213000 -0.002479 
3803.281000 -0.002943 
3802.349000 -0.001594 
3801.417000 -0.001267 
3800.485000 -0.000061 
3799.553000 -0.000070 
3798.621000 0.000246 
3797.689000 -0.000581 
3796.757000 -0.000038 
3795.825000 0.000405 
3794.893000 0.001346 
3793.961000 0.001100 
3793.029000 0.001221 
3792.097000 0.000130 
3791.166000 0.000217 
3790.234000 -0.000199 
3789.302000 -0.000428 
3788.370000 -0.001433 
3787.438000 -0.001361 
3786.506000 -0.001816 
3785.574000 -0.001019 
3784.642000 -0.000796 
3783.710000 -0.000324 
3782.778000 -0.001166 
3781.846000 -0.001284 
3780.914000 -0.001720 
3779.982000 -0.001047 
3779.050000 -0.001070 
3778.118000 -0.000241 
3777.186000 -0.000630 
3776.254000 -0.000158 
3775.322000 -0.000035 
3774.390000 0.000018 
3773.458000 -0.000905 
3772.527000 -0.000701 
3771.594000 -0.001890 
3770.663000 -0.001526 
3769.731000 -0.001597 
3768.799000 -0.001176 
3767.867000 -0.001531 
3766.935000 -0.000842 
3766.003000 -0.001035 
3765.071000 -0.000410 
3764.139000 -0.001197 
3763.207000 -0.001433 
3762.275000 -0.002120 
3761.343000 -0.001801 
3760.411000 -0.002530 
3759.479000 -0.001406 
3758.547000 -0.001134 
3757.615000 -0.000387 
3756.683000 -0.000668 
3755.751000 -0.000810 
3754.820000 -0.002114 
3753.887000 -0.002487 
3752.956000 -0.003409 
3752.024000 -0.002329 
3751.092000 -0.002422 
3750.160000 -0.001004 
3749.228000 -0.000895 
3748.296000 -0.001126 
3747.364000 -0.003151 
3746.432000 -0.003345 
3745.500000 -0.003099 
3744.568000 -0.000470 
3743.636000 0.000736 
3742.704000 0.001054 
3741.772000 0.000093 
3740.840000 0.000016 
3739.908000 -0.001217 
3738.976000 -0.001983 
3738.044000 -0.002852 
3737.113000 -0.002392 
3736.180000 -0.003196 
3735.249000 -0.001422 
3734.317000 -0.001647 
3733.385000 -0.001260 
3732.453000 -0.000781 
3731.521000 0.000502 
3730.589000 0.000411 
3729.657000 0.000011 
3728.725000 -0.000921 
3727.793000 -0.000053 
3726.861000 -0.000397 
3725.929000 -0.000498 
3724.997000 -0.000803 
3724.065000 0.000163 
3723.133000 0.000364 
3722.201000 0.000748 
3721.269000 0.000267 
3720.337000 0.000423 
3719.406000 -0.000391 
3718.473000 -0.000124 
3717.542000 -0.000215 
3716.610000 -0.000117 
3715.678000 -0.001473 
3714.746000 -0.001429 
3713.814000 -0.002201 
3712.882000 -0.001451 
3711.950000 -0.000998 
3711.018000 -0.000336 
3710.086000 -0.000241 
3709.154000 0.000770 
3708.222000 0.000375 
3707.290000 0.000372 
3706.358000 0.000047 
3705.426000 0.000011 
3704.494000 -0.000699 
3703.562000 -0.000770 
3702.630000 -0.001265 
3701.698000 -0.000673 
3700.767000 -0.000747 
3699.834000 0.000111 
3698.903000 0.000320 
3697.971000 0.000843 
3697.039000 0.000532 
3696.107000 0.000564 
3695.175000 -0.000273 
3694.243000 -0.000121 
3693.311000 -0.000538 
3692.379000 -0.001006 
3691.447000 -0.001381 
3690.515000 -0.000374 
3689.583000 -0.000220 
3688.651000 0.001466 
3687.719000 0.001964 
3686.787000 0.002375 
3685.855000 0.002106 
3684.923000 0.002492 
3683.991000 0.001743 
3683.060000 0.001501 
3682.127000 0.000891 
3681.196000 0.001155 
3680.264000 0.000278 
3679.332000 -0.000698 
3678.400000 -0.002517 
3677.468000 -0.002292 
3676.536000 -0.001830 
3675.604000 0.000035 
3674.672000 0.000485 
3673.740000 0.000958 
3672.808000 -0.000219 
3671.876000 -0.000652 
3670.944000 0.000365 
3670.012000 0.001726 
3669.080000 0.001997 
3668.148000 0.002652 
3667.216000 0.002491 
3666.284000 0.002482 
3665.353000 0.002037 
3664.420000 0.001870 
3663.489000 0.001302 
3662.557000 0.001949 
3661.625000 0.002080 
3660.693000 0.001851 
3659.761000 0.000845 
3658.829000 0.000661 
3657.897000 0.000290 
3656.965000 0.000753 
3656.033000 0.000906 
3655.101000 0.001350 
3654.169000 0.001345 
3653.237000 0.000817 
3652.305000 -0.000308 
3651.373000 -0.000437 
3650.441000 -0.001558 
3649.509000 -0.000023 
3648.577000 0.000648 
3647.646000 0.001371 
3646.713000 0.001483 
3645.781000 0.001790 
3644.850000 0.001571 
3643.918000 0.001640 
3642.986000 0.001437 
3642.054000 0.001715 
3641.122000 0.001155 
3640.190000 0.001110 
3639.258000 0.001006 
3638.326000 0.001403 
3637.394000 0.001170 
3636.462000 0.001459 
3635.530000 0.001208 
3634.598000 0.001538 
3633.666000 0.001095 
3632.734000 0.000121 
3631.802000 -0.001874 
3630.870000 -0.002626 
3629.938000 -0.001628 
3629.007000 0.000498 
3628.074000 0.001620 
3627.143000 0.001925 
3626.211000 0.002019 
3625.279000 0.002263 
3624.347000 0.002054 
3623.415000 0.001764 
3622.483000 0.001028 
3621.551000 0.000059 
3620.619000 -0.000695 
3619.687000 0.000469 
3618.755000 0.000820 
3617.823000 0.001098 
3616.891000 0.000685 
3615.959000 -0.000052 
3615.027000 -0.000315 
3614.095000 -0.000053 
3613.163000 -0.000147 
3612.231000 0.000082 
3611.300000 -0.000331 
3610.367000 -0.000525 
3609.436000 0.000426 
3608.504000 0.000980 
3607.572000 0.001083 
3606.640000 0.001494 
3605.708000 0.001197 
3604.776000 0.001080 
3603.844000 0.000860 
3602.912000 0.001060 
3601.980000 0.001135 
3601.048000 0.001227 
3600.116000 0.000790 
3599.184000 0.000526 
3598.252000 0.000423 
3597.320000 0.000570 
3596.388000 0.000612 
3595.456000 0.000954 
3594.524000 0.000737 
3593.593000 0.000558 
3592.660000 0.000135 
3591.729000 -0.000008 
3590.797000 -0.000117 
3589.865000 -0.000989 
3588.933000 -0.000857 
3588.001000 0.000070 
3587.069000 0.000685 
3586.137000 0.001006 
3585.205000 0.000881 
3584.273000 0.000826 
3583.341000 0.000754 
3582.409000 0.000839 
3581.477000 0.000836 
3580.545000 0.000745 
3579.613000 0.000759 
3578.681000 0.000520 
3577.749000 0.000010 
3576.817000 -0.000056 
3575.885000 0.000149 
3574.953000 0.000069 
3574.021000 -0.000065 
3573.090000 0.000216 
3572.158000 0.000199 
3571.226000 -0.000533 
3570.294000 -0.001456 
3569.362000 -0.002294 
3568.430000 -0.001404 
3567.498000 -0.000308 
3566.566000 0.000260 
3565.634000 0.000526 
3564.702000 0.000428 
3563.770000 0.000598 
3562.838000 0.000680 
3561.906000 0.000439 
3560.974000 0.000610 
3560.042000 0.000550 
3559.110000 0.000296 
3558.178000 0.000227 
3557.247000 0.000297 
3556.314000 -0.000002 
3555.383000 -0.000399 
3554.451000 -0.000657 
3553.519000 -0.000496 
3552.587000 -0.000499 
3551.655000 -0.000586 
3550.723000 -0.000634 
3549.791000 -0.000122 
3548.859000 -0.000065 
3547.927000 -0.000138 
3546.995000 -0.000239 
3546.063000 0.000110 
3545.131000 0.000628 
3544.199000 0.000967 
3543.267000 0.000394 
3542.335000 0.000100 
3541.403000 0.000122 
3540.471000 0.000389 
3539.540000 0.000339 
3538.607000 0.000586 
3537.676000 0.000388 
3536.744000 0.000217 
3535.812000 -0.000180 
3534.880000 -0.000349 
3533.948000 -0.000842 
3533.016000 -0.000395 
3532.084000 -0.000110 
3531.152000 -0.000079 
3530.220000 -0.000383 
3529.288000 -0.000285 
3528.356000 -0.000793 
3527.424000 -0.000391 
3526.492000 0.000061 
3525.560000 0.000194 
3524.628000 -0.000254 
3523.696000 -0.000327 
3522.764000 -0.000673 
3521.833000 -0.000641 
3520.900000 -0.000621 
3519.969000 0.000002 
3519.037000 -0.000027 
3518.105000 0.000177 
3517.173000 0.000049 
3516.241000 0.000058 
3515.309000 -0.000354 
3514.377000 -0.000143 
3513.445000 -0.000325 
3512.513000 -0.000162 
3511.581000 -0.000290 
3510.649000 -0.000174 
3509.717000 -0.000193 
3508.785000 0.000329 
3507.853000 -0.000258 
3506.921000 -0.000348 
3505.989000 0.000054 
3505.057000 0.000935 
3504.125000 0.000604 
3503.193000 0.000634 
3502.261000 0.000546 
3501.330000 0.000709 
3500.398000 0.000607 
3499.466000 0.001119 
3498.534000 0.000966 
3497.602000 0.001057 
3496.670000 0.000514 
3495.738000 0.000715 
3494.806000 0.000374 
3493.874000 0.000725 
3492.942000 0.000697 
3492.010000 0.000776 
3491.078000 0.000273 
3490.146000 0.000738 
3489.214000 0.000704 
3488.282000 0.001296 
3487.350000 0.001012 
3486.418000 0.000683 
3485.486000 0.000316 
3484.554000 0.000793 
3483.623000 0.000596 
3482.691000 0.001430 
3481.759000 0.001682 
3480.827000 0.001903 
3479.895000 0.001305 
3478.963000 0.001496 
3478.031000 0.001329 
3477.099000 0.001639 
3476.167000 0.001362 
3475.235000 0.001690 
3474.303000 0.001644 
3473.371000 0.002482 
3472.439000 0.002929 
3471.507000 0.003784 
3470.575000 0.003293 
3469.643000 0.003241 
3468.711000 0.002450 
3467.780000 0.002146 
3466.847000 0.001604 
3465.916000 0.001829 
3464.984000 0.001544 
3464.052000 0.002336 
3463.120000 0.002518 
3462.188000 0.002778 
3461.256000 0.002305 
3460.324000 0.002558 
3459.392000 0.002405 
3458.460000 0.003092 
3457.528000 0.002563 
3456.596000 0.002897 
3455.664000 0.002748 
3454.732000 0.003257 
3453.800000 0.003106 
3452.868000 0.003635 
3451.936000 0.003398 
3451.004000 0.003891 
3450.073000 0.003540 
3449.140000 0.004012 
3448.208000 0.003857 
3447.277000 0.004423 
3446.345000 0.004465 
3445.413000 0.005031 
3444.481000 0.004546 
3443.549000 0.004954 
3442.617000 0.005149 
3441.685000 0.006005 
3440.753000 0.006229 
3439.821000 0.007274 
3438.889000 0.007298 
3437.957000 0.007845 
3437.025000 0.007523 
3436.093000 0.007697 
3435.161000 0.007298 
3434.229000 0.008183 
3433.297000 0.008144 
3432.365000 0.008549 
3431.433000 0.008414 
3430.501000 0.009498 
3429.570000 0.009104 
3428.638000 0.009247 
3427.706000 0.009009 
3426.774000 0.009526 
3425.842000 0.009300 
3424.910000 0.010177 
3423.978000 0.010223 
3423.046000 0.010904 
3422.114000 0.011018 
3421.182000 0.011878 
3420.250000 0.011542 
3419.318000 0.012352 
3418.386000 0.012532 
3417.454000 0.013415 
3416.522000 0.013262 
3415.590000 0.014568 
3414.658000 0.014883 
3413.726000 0.015282 
3412.794000 0.015172 
3411.863000 0.016360 
3410.931000 0.016536 
3409.999000 0.017236 
3409.067000 0.017190 
3408.135000 0.017969 
3407.203000 0.017927 
3406.271000 0.018993 
3405.339000 0.019498 
3404.407000 0.021257 
3403.475000 0.021776 
3402.543000 0.022467 
3401.611000 0.022071 
3400.679000 0.022379 
3399.747000 0.022103 
3398.815000 0.022774 
3397.883000 0.023067 
3396.951000 0.024290 
3396.020000 0.024772 
3395.087000 0.026245 
3394.156000 0.026868 
3393.224000 0.027899 
3392.292000 0.027286 
3391.360000 0.027705 
3390.428000 0.028023 
3389.496000 0.028912 
3388.564000 0.029293 
3387.632000 0.030859 
3386.700000 0.030824 
3385.768000 0.031568 
3384.836000 0.032205 
3383.904000 0.033486 
3382.972000 0.033750 
3382.040000 0.034900 
3381.108000 0.035150 
3380.176000 0.036150 
3379.244000 0.036542 
3378.313000 0.037859 
3377.380000 0.037790 
3376.448000 0.038887 
3375.517000 0.039439 
3374.585000 0.040675 
3373.653000 0.041118 
3372.721000 0.042528 
3371.789000 0.043061 
3370.857000 0.044383 
3369.925000 0.044892 
3368.993000 0.045978 
3368.061000 0.045825 
3367.129000 0.046801 
3366.197000 0.047414 
3365.265000 0.048666 
3364.333000 0.048938 
3363.401000 0.050077 
3362.469000 0.050303 
3361.537000 0.051333 
3360.605000 0.051460 
3359.673000 0.052523 
3358.741000 0.053281 
3357.810000 0.054641 
3356.878000 0.054716 
3355.946000 0.055705 
