4000	0
3000	0
2000	0
1897.2132	0.00834
1890.28287	0.00497
1883.35254	0.0094
1876.42221	0.01036
1869.49188	0.01045
1862.56155	0.01315
1855.63122	0.03146
1848.70089	0.0437
1841.77056	0.03772
1834.84023	0.02654
1827.9099	0.02143
1820.97957	0.02326
1814.04924	0.03029
1807.11891	0.03212
1800.18858	0.04002
1793.25825	0.04619
1786.32792	0.05756
1779.39759	0.07153
1772.46726	0.09158
1765.53693	0.11857
1758.6066	0.15509
1751.67627	0.2055
1745.32347	0.2651
1740.12572	0.32971
1736.08303	0.4009
1732.61786	0.47555
1729.73023	0.55367
1727.42012	0.64479
1725.11001	0.73851
1722.7999	0.82182
1719.91226	0.88692
1716.44709	0.94943
1713.55946	0.99892
1709.51676	1.06403
1707.78418	1.13693
1705.47407	1.24106
1703.16396	1.34519
1700.85385	1.44151
1698.54374	1.53523
1693.92352	1.6394
1688.72577	1.63166
1685.83814	1.56403
1683.52803	1.50681
1680.64039	1.44092
1677.17522	1.37677
1671.97748	1.3274
1665.04715	1.33703
1659.8494	1.39436
1656.38423	1.45339
1652.91907	1.51764
1649.4539	1.58535
1645.41121	1.64786
1639.63594	1.70693
1632.70561	1.72785
1627.50786	1.68975
1624.62022	1.61171
1622.31011	1.54408
1620	1.47124
1617.68989	1.39059
1615.37978	1.31775
1612.49214	1.24753
1607.29439	1.17473
1600.36406	1.17308
1593.43373	1.22263
1586.5034	1.22793
1580.72813	1.16468
1576.68544	1.09707
1573.22027	1.03465
1569.75511	0.97224
1565.71241	0.90984
1561.09219	0.84874
1555.31692	0.78939
1548.38659	0.73657
1541.45626	0.69849
1534.52593	0.67517
1527.5956	0.67266
1520.66527	0.69531
1513.73494	0.73878
1507.38214	0.79299
1501.02933	0.84999
1494.67653	0.80358
1488.90126	0.74224
1482.54845	0.69322
1475.61812	0.64213
1468.68779	0.58584
1461.75746	0.53302
1454.82713	0.48974
1447.8968	0.456
1440.96647	0.42486
1434.03614	0.38939
1427.10581	0.35478
1420.17548	0.32538
1413.24515	0.30812
1406.31482	0.3221
1399.96202	0.36972
1393.60922	0.44546
1386.67889	0.46897
1381.48114	0.40572
1378.01598	0.34677
1373.97328	0.28263
1368.19801	0.22372
1361.84521	0.22554
1355.4924	0.30197
1348.56207	0.31768
1341.63174	0.28394
1334.70141	0.25714
1327.77108	0.23642
1320.84075	0.21135
1313.91042	0.18195
1306.98009	0.15428
1300.04976	0.12922
1293.11943	0.1085
1286.1891	0.0895
1279.25877	0.07485
1272.32844	0.06367
1265.39811	0.05856
1258.46778	0.05952
1251.53745	0.06221
1244.60712	0.06231
1237.67679	0.04939
1230.74646	0.04601
1223.81613	0.05045
1216.8858	0.05922
1209.95547	0.07579
800	0
600	0
400	0
