3587.68695	0.03713
3557.36557	0.03025
3527.0442	0.02566
3496.72282	0.0174
3466.40144	0.00822
3436.08006	0.00271
3405.75868	0.00271
3375.4373	0.00271
3345.11592	0.00271
3314.79455	0.00639
3284.47317	0.01097
3254.15179	0.01235
3223.83041	0.01465
3193.50903	0.02612
3163.18765	0.04264
3132.86627	0.05961
3102.54489	0.07659
3072.22352	0.0899
3041.90214	0.09954
3011.58076	0.1055
2981.25938	0.11835
2950.938	0.14175
2920.61662	0.1468
2890.29524	0.14313
2859.97387	0.14129
2829.65249	0.13303
2799.33111	0.12661
2769.00973	0.11514
2738.68835	0.10367
2708.36697	0.09632
2678.04559	0.09082
2647.72421	0.08439
2617.40284	0.07797
2587.08146	0.072
2556.76008	0.06833
2526.4387	0.06329
2496.11732	0.0587
2465.79594	0.0564
2435.47456	0.05594
2405.15319	0.0509
2374.83181	0.04585
2344.51043	0.04126
2314.18905	0.03575
2283.86767	0.03208
2253.54629	0.03025
2223.22491	0.02566
2192.90353	0.02474
2162.58216	0.02428
2132.26078	0.01923
2101.9394	0.01923
2071.61802	0.01648
2041.29664	0.01373
2010.97526	0.01373
1980.65388	0.00822
1950.33251	0.00822
1920.01113	0.00822
1889.68975	0.00639
1859.36837	0.00271
1829.04699	0.00271
1798.72561	0.00271
1768.40423	0.0073
1738.08285	0.01373
1710.28826	0.02474
1692.60079	0.06053
1672.38653	0.09541
1642.06516	0.08118
1611.74378	0.1055
1583.94918	0.10679
1556.15458	0.06742
1525.8332	0.04401
1495.51183	0.0509
1465.19045	0.08393
1434.86907	0.07063
1404.54769	0.07154
1374.22631	0.10917
1343.90493	0.10504
1313.58355	0.09357
1283.26217	0.07384
1255.46758	0.0798
1230.19976	0.10954
1237.78011	0.14863
1202.40516	0.07843
1172.08379	0.07154
1141.76241	0.07063
1111.44103	0.0821
1081.11965	0.08256
1050.79827	0.07109
1030.58402	0.08669
1006.15846	0.12477
1007.84299	0.15689
1007.84299	0.1936
987.62873	0.09082
964.8877	0.06604
934.56632	0.04952
904.24494	0.04493
873.92356	0.04034
843.60218	0.033
813.28081	0.03805
782.95943	0.01969
752.63805	0.01373
722.31667	0.00822
691.99529	0.01878
664.20069	0.01483
636.4061	0.00271
606.08472	0.00271
575.76334	0.00271
545.44196	0.00271
513.31574	0.00586
