5000	0
4000	0
3690	0.00166
3680	0.00166
3670	0.00166
3660	0.00166
3650	0.00168
3640	0.00221
3630	0.0021
3620	0.00215
3610	0.00138
3600	0.00294
3590	0.00263
3580	0.00264
3570	0.00257
3560	0.00283
3550	0.0036
3540	0.0036
3530	0.00419
3520	0.00476
3510	0.00589
3500	0.00697
3490	0.00806
3480	0.00919
3470	0.00971
3460	0.01033
3450	0.01092
3440	0.01149
3430	0.01222
3420	0.01317
3390	0.01799
3380	0.01953
3370	0.02184
3360	0.02454
3350	0.02701
3340	0.03016
3330	0.035
3320	0.041
3310	0.04642
3300	0.05293
3290	0.05923
3280	0.06541
3270	0.0715
3260	0.07739
3250	0.08314
3240	0.08792
3230	0.09181
3220	0.09507
3210	0.09836
3200	0.09502
3190	0.09774
3180	0.09662
3170	0.09428
3160	0.09151
3150	0.0892
3140	0.08809
3130	0.08786
3120	0.08864
3110	0.09137
3100	0.09462
3090	0.09832
3080	0.1014
3070	0.10249
3060	0.10244
3050	0.10046
3040	0.09805
3030	0.09541
3020	0.09127
3010	0.08738
3000	0.08446
2990	0.07912
2980	0.07522
2970	0.07046
2960	0.06601
2950	0.06274
2940	0.06105
2930	0.05981
2920	0.05928
2910	0.05931
2900	0.05928
2890	0.05979
2880	0.06026
2870	0.06122
2860	0.06176
2850	0.06177
2840	0.0613
2830	0.06027
2820	0.05814
2810	0.05535
2800	0.05219
2790	0.04922
2780	0.0459
2770	0.04279
2760	0.03944
2750	0.0372
2740	0.03481
2730	0.03195
2720	0.02845
2710	0.02565
2700	0.02349
2690	0.02123
2680	0.02016
2670	0.01798
2660	0.01667
2650	0.01554
2640	0.01431
2630	0.01315
2620	0.01216
2600	0.01126
2590	0.00933
2580	0.0083
2570	0.00757
2560	0.00701
2550	0.00643
2540	0.00546
2530	0.00527
2520	0.00452
2510	0.00398
2500	0.00233
2490	0.00252
2480	0.00221
2470	0.00211
2460	0.00168
2450	0.00172
2440	0.00117
2430	0.00118
2420	0.00111
2400	1.517E-4
2390	2.57331E-4
2380	0.00138
2370	0.00162
2360	0.00329
2350	0.00929
2340	0.00232
2330	2.14601E-4
2320	-2.29489E-4
2310	6.92445E-5
2300	-6.03398E-4
2290	-2.76294E-4
2280	-2.58832E-4
2270	-2.58181E-4
2260	-2.47521E-4
2250	6.65919E-5
2240	2.19484E-4
2230	2.2235E-4
2220	2.32695E-4
2210	5.45895E-4
2200	6.57698E-4
2190	0.00233
2180	0.00498
2170	0.0049
2160	0.00268
2150	0.00208
2140	0.00168
2130	0.00166
2120	0.00166
2110	0.00192
2100	0.00149
2090	0.00166
2080	0.00166
2070	0.00166
2060	0.00166
2050	0.00165
2040	0.0012
2030	0.00118
2020	0.00117
2010	0.00107
2000	0.0012
1990	0.00118
1980	0.00141
1970	0.0016
1960	0.00214
1950	0.00262
1940	0.00281
1930	0.0036
1920	0.00358
1910	0.00418
1900	0.00447
1890	0.00506
1880	0.00551
1870	0.00551
1860	0.00546
1850	0.00601
1840	0.00599
1830	0.00599
1820	0.00597
1810	0.00577
1800	0.00644
1790	0.0067
1780	0.0078
1770	0.01091
1760	0.01769
1750	0.02695
1740	0.03898
1730	0.05437
1720	0.06512
1700	0.06424
1690	0.06817
1680	0.07145
1670	0.07368
1660	0.06817
1650	0.05689
1640	0.04955
1630	0.04671
1610	0.042
1590	0.02878
1580	0.02305
1570	0.02267
1560	0.02484
1550	0.02743
1540	0.02774
1530	0.02542
1520	0.02483
1510	0.02774
1487.78583	0.0432
1478.2518	0.05608
1465.64228	0.06976
1462.56679	0.07911
1449.64972	0.08497
1433.96471	0.07795
1424.43068	0.06465
1417.97215	0.05684
1410	0.04645
1390	0.02563
1380	0.0266
1370	0.02439
1360	0.02114
1350	0.02295
1340	0.0286
1330	0.03334
1320	0.03337
1310	0.04026
1300	0.04784
1290	0.04374
1280	0.03982
1270	0.04588
1260	0.0533
1250	0.04142
1240	0.04032
1230	0.05001
1220	0.05626
1210	0.05418
1200	0.0446
1190	0.03421
1180	0.02228
1170	0.01522
1160	0.01131
1150	0.00826
1140	0.00653
1130	0.00552
1120	0.0044
1110	0.00365
1100	0.00271
1090	0.00262
1080	0.00212
1070	0.00165
1060	0.0011
1050	0.00166
1040	0.00322
1030	0.00338
1020	0.00257
1010	0.00261
1000	0.00235
990	0.00422
980	0.00627
970	0.00743
960	0.00787
950	0.00859
940	0.01021
930	0.01078
920	0.01046
910	0.01409
900	0.0208
890	0.02373
880	0.01772
870	0.01131
860	0.0085
850	0.00839
840	0.00834
830	0.00991
820	0.01732
810	0.01925
800	0.01272
790	0.00737
780	0.00563
770	0.00501
760	0.00503
750	0.00533
740	0.00635
730	0.00799
720	0.00819
710	0.00773
700	0.00722
690	0.00797
680	0.00783
670	0.00732
660	0.00696
650	0.00694
640	0.00574
620	0.00251
500	0
400	0
