4000.11	1.8532E-4
3999.74994	1.8532E-4
3999.38988	1.8532E-4
3999.02982	1.8532E-4
3998.66976	1.8532E-4
3998.3097	1.8532E-4
3997.94964	1.8532E-4
3997.58958	1.8532E-4
3997.22952	1.8532E-4
3996.86946	1.8532E-4
3996.5094	1.8532E-4
3996.14934	1.8532E-4
3995.78928	1.8532E-4
3995.42922	1.8532E-4
3995.06916	1.8532E-4
3994.7091	1.8532E-4
3994.34904	1.8532E-4
3993.98897	1.8532E-4
3993.62891	1.8532E-4
3993.26885	1.8532E-4
3992.90879	1.8532E-4
3992.54873	1.8532E-4
3992.18867	1.8532E-4
3991.82861	1.8532E-4
3991.46855	1.8532E-4
3991.10849	1.8532E-4
3990.74843	1.8532E-4
3990.38837	1.8532E-4
3990.02831	1.8532E-4
3989.66825	1.8532E-4
3989.30819	1.8532E-4
3988.94813	1.8532E-4
3988.58807	1.8532E-4
3988.22801	1.8532E-4
3987.86795	1.8532E-4
3987.50789	1.8532E-4
3987.14783	1.8532E-4
3986.78777	1.8532E-4
3986.42771	1.8532E-4
3986.06765	1.8532E-4
3985.70759	1.8532E-4
3985.34753	1.8532E-4
3984.98747	1.8532E-4
3984.62741	1.8532E-4
3984.26735	1.8532E-4
3983.90729	1.8532E-4
3983.54723	1.8532E-4
3983.18717	1.8532E-4
3982.82711	1.8532E-4
3982.46705	1.8532E-4
3982.10698	1.8532E-4
3981.74692	1.8532E-4
3981.38686	1.8532E-4
3981.0268	1.8532E-4
3980.66674	1.8532E-4
3980.30668	1.8532E-4
3979.94662	1.8532E-4
3979.58656	1.8532E-4
3979.2265	1.8532E-4
3978.86644	1.8532E-4
3978.50638	1.8532E-4
3978.14632	1.8532E-4
3977.78626	1.8532E-4
3977.4262	1.8532E-4
3977.06614	1.8532E-4
3976.70608	1.8532E-4
3976.34602	1.8532E-4
3975.98596	1.8532E-4
3975.6259	1.8532E-4
3975.26584	1.8532E-4
3974.90578	1.8532E-4
3974.54572	1.8532E-4
3974.18566	1.20458E-4
3973.8256	2.29935E-4
3973.46554	4.09574E-4
3973.10548	3.43933E-4
3972.74542	3.31688E-4
3972.38536	4.10764E-4
3972.0253	7.24354E-4
3971.66524	0.00103
3971.30518	0.00108
3970.94512	0.0011
3970.58505	0.00104
3970.22499	0.00111
3969.86493	0.00123
3969.50487	0.00131
3969.14481	0.00139
3968.78475	0.00122
3968.42469	0.00109
3968.06463	9.22207E-4
3967.70457	6.42308E-4
3967.34451	6.41395E-4
3966.98445	5.73321E-4
3966.62439	4.08987E-4
3966.26433	4.55324E-4
3965.90427	5.81294E-4
3965.54421	7.27384E-4
3965.18415	7.27983E-4
3964.82409	6.99439E-4
3964.46403	7.36046E-4
3964.10397	5.00923E-4
3963.74391	4.63975E-4
3963.38385	3.82934E-4
3963.02379	5.66858E-4
3962.66373	6.60788E-4
3962.30367	7.34854E-4
3961.94361	9.67669E-4
3961.58355	0.00107
3961.22349	0.00113
3960.86343	0.00103
3960.50337	0.00116
3960.14331	0.00109
3959.78325	0.00114
3959.42319	0.00149
3959.06313	0.00172
3958.70306	0.00173
3958.343	0.0018
3957.98294	0.0018
3957.62288	0.00177
3957.26282	0.00174
3956.90276	0.0017
3956.5427	0.00179
3956.18264	0.00179
3955.82258	0.00189
3955.46252	0.0016
3955.10246	0.00166
3954.7424	0.00145
3954.38234	0.00129
3954.02228	0.00132
3953.66222	0.00138
3953.30216	0.00125
3952.9421	0.00112
3952.58204	9.66216E-4
3952.22198	8.19372E-4
3951.86192	8.2955E-4
3951.50186	8.40503E-4
3951.1418	7.72982E-4
3950.78174	7.32175E-4
3950.42168	8.5235E-4
3950.06162	9.3652E-4
3949.70156	8.74241E-4
3949.3415	6.71986E-4
3948.98144	5.5887E-4
3948.62138	4.91549E-4
3948.26132	5.29337E-4
3947.90126	5.84941E-4
3947.5412	5.7006E-4
3947.18114	4.39984E-4
3946.82107	1.65396E-4
3946.46101	-1.83258E-5
3946.10095	-1.89069E-4
3945.74089	-2.87514E-4
3945.38083	-4.48407E-4
3945.02077	-5.34085E-4
3944.66071	-2.12561E-4
3944.30065	3.94737E-5
3943.94059	1.99853E-7
3943.58053	4.80581E-5
3943.22047	1.89507E-4
3942.86041	4.92375E-4
3942.50035	7.76125E-4
3942.14029	9.43227E-4
3941.78023	0.00127
3941.42017	0.00149
3941.06011	0.00163
3940.70005	0.00156
3940.33999	0.00176
3939.97993	0.00199
3939.61987	0.002
3939.25981	0.00207
3938.89975	0.00231
3938.53969	0.00232
3938.17963	0.00218
3937.81957	0.00192
3937.45951	0.00175
3937.09945	0.00166
3936.73939	0.00158
3936.37933	0.00161
3936.01927	0.00163
3935.65921	0.00169
3935.29914	0.00157
3934.93908	0.00128
3934.57902	0.00113
3934.21896	0.00127
3933.8589	0.00136
3933.49884	0.00142
3933.13878	0.00132
3932.77872	0.00118
3932.41866	0.00123
3932.0586	0.00115
3931.69854	9.16378E-4
3931.33848	8.34626E-4
3930.97842	9.11981E-4
3930.61836	7.30364E-4
3930.2583	6.30435E-4
3929.89824	8.40435E-4
3929.53818	7.503E-4
3929.17812	3.82761E-4
3928.81806	1.19332E-4
3928.458	7.09583E-5
3928.09794	1.56588E-4
